product_id,product_name,order_hour_of_day,orders_count,day
22935,Organic Yellow Onion,12,1784,Sunday
22935,Organic Yellow Onion,13,1816,Sunday
22935,Organic Yellow Onion,14,1848,Sunday
22935,Organic Yellow Onion,15,1804,Sunday
22935,Organic Yellow Onion,16,1550,Sunday
22935,Organic Yellow Onion,17,1163,Sunday
22935,Organic Yellow Onion,18,880,Sunday
22935,Organic Yellow Onion,19,597,Sunday
22935,Organic Yellow Onion,20,494,Sunday
22935,Organic Yellow Onion,21,428,Sunday
22935,Organic Yellow Onion,22,338,Sunday
22935,Organic Yellow Onion,23,192,Sunday
24852,Banana,0,507,Sunday
24852,Banana,1,239,Sunday
24852,Banana,2,157,Sunday
24852,Banana,3,84,Sunday
24852,Banana,4,108,Sunday
24852,Banana,5,254,Sunday
24852,Banana,6,1013,Sunday
24852,Banana,7,3094,Sunday
24852,Banana,8,6203,Sunday
24852,Banana,9,9227,Sunday
24852,Banana,10,9104,Sunday
24852,Banana,11,7812,Sunday
24852,Banana,12,6984,Sunday
24852,Banana,13,6810,Sunday
24852,Banana,14,6845,Sunday
24852,Banana,15,6812,Sunday
24852,Banana,16,6412,Sunday
24852,Banana,17,5396,Sunday
24852,Banana,18,4307,Sunday
24852,Banana,19,3208,Sunday
24852,Banana,20,2343,Sunday
24852,Banana,21,1793,Sunday
24852,Banana,22,1271,Sunday
24852,Banana,23,767,Sunday
24964,Organic Garlic,0,143,Sunday
24964,Organic Garlic,1,59,Sunday
24964,Organic Garlic,2,31,Sunday
24964,Organic Garlic,3,24,Sunday
24964,Organic Garlic,4,26,Sunday
24964,Organic Garlic,5,52,Sunday
24964,Organic Garlic,6,131,Sunday
24964,Organic Garlic,7,498,Sunday
24964,Organic Garlic,8,949,Sunday
24964,Organic Garlic,9,1347,Sunday
24964,Organic Garlic,10,1671,Sunday
24964,Organic Garlic,11,1720,Sunday
24964,Organic Garlic,12,1633,Sunday
24964,Organic Garlic,13,1650,Sunday
24964,Organic Garlic,14,1712,Sunday
24964,Organic Garlic,15,1704,Sunday
24964,Organic Garlic,16,1497,Sunday
24964,Organic Garlic,17,1146,Sunday
24964,Organic Garlic,18,868,Sunday
24964,Organic Garlic,19,619,Sunday
24964,Organic Garlic,20,439,Sunday
24964,Organic Garlic,21,421,Sunday
24964,Organic Garlic,22,329,Sunday
24964,Organic Garlic,23,201,Sunday
26209,Limes,0,170,Sunday
26209,Limes,1,87,Sunday
26209,Limes,2,37,Sunday
26209,Limes,3,30,Sunday
26209,Limes,4,31,Sunday
26209,Limes,5,43,Sunday
26209,Limes,6,207,Sunday
26209,Limes,7,650,Sunday
26209,Limes,8,1292,Sunday
26209,Limes,9,1825,Sunday
26209,Limes,10,2147,Sunday
26209,Limes,11,2140,Sunday
26209,Limes,12,2080,Sunday
26209,Limes,13,2105,Sunday
26209,Limes,14,1981,Sunday
26209,Limes,15,2027,Sunday
26209,Limes,16,1977,Sunday
26209,Limes,17,1469,Sunday
26209,Limes,18,1150,Sunday
26209,Limes,19,771,Sunday
26209,Limes,20,577,Sunday
26209,Limes,21,508,Sunday
26209,Limes,22,381,Sunday
26209,Limes,23,264,Sunday
27845,Organic Whole Milk,0,157,Sunday
27845,Organic Whole Milk,1,66,Sunday
27845,Organic Whole Milk,2,40,Sunday
27845,Organic Whole Milk,3,22,Sunday
27845,Organic Whole Milk,4,25,Sunday
27845,Organic Whole Milk,5,67,Sunday
27845,Organic Whole Milk,6,291,Sunday
27845,Organic Whole Milk,7,906,Sunday
27845,Organic Whole Milk,8,1595,Sunday
27845,Organic Whole Milk,9,2142,Sunday
27845,Organic Whole Milk,10,2334,Sunday
27845,Organic Whole Milk,11,1968,Sunday
27845,Organic Whole Milk,12,1885,Sunday
27845,Organic Whole Milk,13,1910,Sunday
27845,Organic Whole Milk,14,1915,Sunday
27845,Organic Whole Milk,15,1785,Sunday
27845,Organic Whole Milk,16,1724,Sunday
27845,Organic Whole Milk,17,1248,Sunday
27845,Organic Whole Milk,18,1054,Sunday
27845,Organic Whole Milk,19,836,Sunday
27845,Organic Whole Milk,20,738,Sunday
27845,Organic Whole Milk,21,583,Sunday
27845,Organic Whole Milk,22,461,Sunday
27845,Organic Whole Milk,23,273,Sunday
27966,Organic Raspberries,0,180,Sunday
27966,Organic Raspberries,1,79,Sunday
27966,Organic Raspberries,2,44,Sunday
27966,Organic Raspberries,3,26,Sunday
27966,Organic Raspberries,4,30,Sunday
27966,Organic Raspberries,5,85,Sunday
27966,Organic Raspberries,6,274,Sunday
27966,Organic Raspberries,7,959,Sunday
27966,Organic Raspberries,8,1742,Sunday
27966,Organic Raspberries,9,2395,Sunday
27966,Organic Raspberries,10,2457,Sunday
27966,Organic Raspberries,11,2111,Sunday
27966,Organic Raspberries,12,1975,Sunday
27966,Organic Raspberries,13,1978,Sunday
27966,Organic Raspberries,14,1963,Sunday
27966,Organic Raspberries,15,1832,Sunday
27966,Organic Raspberries,16,1724,Sunday
27966,Organic Raspberries,17,1350,Sunday
27966,Organic Raspberries,18,1062,Sunday
27966,Organic Raspberries,19,841,Sunday
27966,Organic Raspberries,20,686,Sunday
27966,Organic Raspberries,21,573,Sunday
27966,Organic Raspberries,22,442,Sunday
27966,Organic Raspberries,23,255,Sunday
28204,Organic Fuji Apple,0,111,Sunday
28204,Organic Fuji Apple,1,37,Sunday
28204,Organic Fuji Apple,2,23,Sunday
28204,Organic Fuji Apple,3,18,Sunday
28204,Organic Fuji Apple,4,25,Sunday
28204,Organic Fuji Apple,5,59,Sunday
28204,Organic Fuji Apple,6,219,Sunday
28204,Organic Fuji Apple,7,619,Sunday
28204,Organic Fuji Apple,8,1431,Sunday
28204,Organic Fuji Apple,9,2282,Sunday
28204,Organic Fuji Apple,10,2225,Sunday
28204,Organic Fuji Apple,11,1696,Sunday
28204,Organic Fuji Apple,12,1378,Sunday
28204,Organic Fuji Apple,13,1242,Sunday
28204,Organic Fuji Apple,14,1344,Sunday
28204,Organic Fuji Apple,15,1236,Sunday
28204,Organic Fuji Apple,16,1224,Sunday
28204,Organic Fuji Apple,17,990,Sunday
28204,Organic Fuji Apple,18,791,Sunday
28204,Organic Fuji Apple,19,558,Sunday
28204,Organic Fuji Apple,20,407,Sunday
28204,Organic Fuji Apple,21,327,Sunday
28204,Organic Fuji Apple,22,222,Sunday
28204,Organic Fuji Apple,23,129,Sunday
39275,Organic Blueberries,0,137,Sunday
39275,Organic Blueberries,1,63,Sunday
39275,Organic Blueberries,2,40,Sunday
39275,Organic Blueberries,3,14,Sunday
39275,Organic Blueberries,4,23,Sunday
39275,Organic Blueberries,5,48,Sunday
39275,Organic Blueberries,6,174,Sunday
39275,Organic Blueberries,7,576,Sunday
39275,Organic Blueberries,8,1087,Sunday
39275,Organic Blueberries,9,1540,Sunday
39275,Organic Blueberries,10,1716,Sunday
39275,Organic Blueberries,11,1540,Sunday
39275,Organic Blueberries,12,1454,Sunday
39275,Organic Blueberries,13,1446,Sunday
39275,Organic Blueberries,14,1489,Sunday
39275,Organic Blueberries,15,1407,Sunday
39275,Organic Blueberries,16,1273,Sunday
39275,Organic Blueberries,17,1083,Sunday
39275,Organic Blueberries,18,818,Sunday
39275,Organic Blueberries,19,640,Sunday
39275,Organic Blueberries,20,545,Sunday
39275,Organic Blueberries,21,454,Sunday
39275,Organic Blueberries,22,379,Sunday
39275,Organic Blueberries,23,205,Sunday
40706,Organic Grape Tomatoes,0,120,Sunday
40706,Organic Grape Tomatoes,1,50,Sunday
40706,Organic Grape Tomatoes,2,30,Sunday
40706,Organic Grape Tomatoes,3,20,Sunday
40706,Organic Grape Tomatoes,4,18,Sunday
40706,Organic Grape Tomatoes,5,34,Sunday
40706,Organic Grape Tomatoes,6,165,Sunday
40706,Organic Grape Tomatoes,7,429,Sunday
40706,Organic Grape Tomatoes,8,858,Sunday
40706,Organic Grape Tomatoes,9,1157,Sunday
40706,Organic Grape Tomatoes,10,1407,Sunday
40706,Organic Grape Tomatoes,11,1294,Sunday
40706,Organic Grape Tomatoes,12,1329,Sunday
40706,Organic Grape Tomatoes,13,1274,Sunday
40706,Organic Grape Tomatoes,14,1306,Sunday
40706,Organic Grape Tomatoes,15,1288,Sunday
40706,Organic Grape Tomatoes,16,1257,Sunday
40706,Organic Grape Tomatoes,17,988,Sunday
40706,Organic Grape Tomatoes,18,740,Sunday
40706,Organic Grape Tomatoes,19,547,Sunday
40706,Organic Grape Tomatoes,20,409,Sunday
40706,Organic Grape Tomatoes,21,392,Sunday
40706,Organic Grape Tomatoes,22,270,Sunday
40706,Organic Grape Tomatoes,23,187,Sunday
45007,Organic Zucchini,0,139,Sunday
45007,Organic Zucchini,1,64,Sunday
45007,Organic Zucchini,2,30,Sunday
45007,Organic Zucchini,3,27,Sunday
45007,Organic Zucchini,4,30,Sunday
45007,Organic Zucchini,5,51,Sunday
45007,Organic Zucchini,6,179,Sunday
45007,Organic Zucchini,7,539,Sunday
45007,Organic Zucchini,8,1071,Sunday
45007,Organic Zucchini,9,1489,Sunday
45007,Organic Zucchini,10,1713,Sunday
45007,Organic Zucchini,11,1672,Sunday
45007,Organic Zucchini,12,1630,Sunday
45007,Organic Zucchini,13,1699,Sunday
45007,Organic Zucchini,14,1675,Sunday
45007,Organic Zucchini,15,1713,Sunday
45007,Organic Zucchini,16,1514,Sunday
45007,Organic Zucchini,17,1209,Sunday
45007,Organic Zucchini,18,832,Sunday
45007,Organic Zucchini,19,630,Sunday
45007,Organic Zucchini,20,492,Sunday
45007,Organic Zucchini,21,453,Sunday
45007,Organic Zucchini,22,326,Sunday
45007,Organic Zucchini,23,226,Sunday
47209,Organic Hass Avocado,0,257,Sunday
47209,Organic Hass Avocado,1,108,Sunday
47209,Organic Hass Avocado,2,63,Sunday
47209,Organic Hass Avocado,3,45,Sunday
47209,Organic Hass Avocado,4,49,Sunday
47209,Organic Hass Avocado,5,106,Sunday
47209,Organic Hass Avocado,6,405,Sunday
47209,Organic Hass Avocado,7,1253,Sunday
47209,Organic Hass Avocado,8,2309,Sunday
47209,Organic Hass Avocado,9,3225,Sunday
47209,Organic Hass Avocado,10,3542,Sunday
47209,Organic Hass Avocado,11,3390,Sunday
47209,Organic Hass Avocado,12,3321,Sunday
47209,Organic Hass Avocado,13,3216,Sunday
47209,Organic Hass Avocado,14,3343,Sunday
47209,Organic Hass Avocado,15,3259,Sunday
47209,Organic Hass Avocado,16,3039,Sunday
47209,Organic Hass Avocado,17,2494,Sunday
47209,Organic Hass Avocado,18,1835,Sunday
47209,Organic Hass Avocado,19,1428,Sunday
47209,Organic Hass Avocado,20,1052,Sunday
47209,Organic Hass Avocado,21,870,Sunday
47209,Organic Hass Avocado,22,658,Sunday
47209,Organic Hass Avocado,23,393,Sunday
47626,Large Lemon,0,192,Sunday
47626,Large Lemon,1,76,Sunday
47626,Large Lemon,2,46,Sunday
47626,Large Lemon,3,30,Sunday
47626,Large Lemon,4,44,Sunday
47626,Large Lemon,5,72,Sunday
47626,Large Lemon,6,254,Sunday
47626,Large Lemon,7,757,Sunday
47626,Large Lemon,8,1629,Sunday
47626,Large Lemon,9,2434,Sunday
47626,Large Lemon,10,2681,Sunday
47626,Large Lemon,11,2537,Sunday
47626,Large Lemon,12,2355,Sunday
47626,Large Lemon,13,2301,Sunday
47626,Large Lemon,14,2339,Sunday
47626,Large Lemon,15,2289,Sunday
47626,Large Lemon,16,2186,Sunday
47626,Large Lemon,17,1758,Sunday
47626,Large Lemon,18,1319,Sunday
47626,Large Lemon,19,895,Sunday
47626,Large Lemon,20,643,Sunday
47626,Large Lemon,21,504,Sunday
47626,Large Lemon,22,403,Sunday
47626,Large Lemon,23,252,Sunday
47766,Organic Avocado,0,238,Sunday
47766,Organic Avocado,1,96,Sunday
47766,Organic Avocado,2,62,Sunday
47766,Organic Avocado,3,35,Sunday
47766,Organic Avocado,4,45,Sunday
47766,Organic Avocado,5,69,Sunday
47766,Organic Avocado,6,322,Sunday
47766,Organic Avocado,7,954,Sunday
47766,Organic Avocado,8,1826,Sunday
47766,Organic Avocado,9,2682,Sunday
47766,Organic Avocado,10,2975,Sunday
47766,Organic Avocado,11,2840,Sunday
47766,Organic Avocado,12,2791,Sunday
47766,Organic Avocado,13,2809,Sunday
47766,Organic Avocado,14,2682,Sunday
47766,Organic Avocado,15,2792,Sunday
47766,Organic Avocado,16,2669,Sunday
47766,Organic Avocado,17,2173,Sunday
47766,Organic Avocado,18,1655,Sunday
47766,Organic Avocado,19,1202,Sunday
47766,Organic Avocado,20,931,Sunday
47766,Organic Avocado,21,719,Sunday
47766,Organic Avocado,22,543,Sunday
47766,Organic Avocado,23,340,Sunday
49683,Cucumber Kirby,0,149,Sunday
49683,Cucumber Kirby,1,59,Sunday
49683,Cucumber Kirby,2,30,Sunday
49683,Cucumber Kirby,3,20,Sunday
49683,Cucumber Kirby,4,35,Sunday
49683,Cucumber Kirby,5,49,Sunday
49683,Cucumber Kirby,6,177,Sunday
49683,Cucumber Kirby,7,545,Sunday
49683,Cucumber Kirby,8,923,Sunday
49683,Cucumber Kirby,9,1431,Sunday
49683,Cucumber Kirby,10,1535,Sunday
49683,Cucumber Kirby,11,1565,Sunday
49683,Cucumber Kirby,12,1464,Sunday
49683,Cucumber Kirby,13,1490,Sunday
49683,Cucumber Kirby,14,1496,Sunday
49683,Cucumber Kirby,15,1456,Sunday
49683,Cucumber Kirby,16,1399,Sunday
49683,Cucumber Kirby,17,1156,Sunday
49683,Cucumber Kirby,18,880,Sunday
49683,Cucumber Kirby,19,677,Sunday
49683,Cucumber Kirby,20,498,Sunday
49683,Cucumber Kirby,21,392,Sunday
49683,Cucumber Kirby,22,308,Sunday
49683,Cucumber Kirby,23,172,Sunday
5876,Organic Lemon,0,93,Monday
5876,Organic Lemon,1,38,Monday
5876,Organic Lemon,2,25,Monday
5876,Organic Lemon,3,25,Monday
5876,Organic Lemon,4,19,Monday
5876,Organic Lemon,5,32,Monday
5876,Organic Lemon,6,131,Monday
5876,Organic Lemon,7,346,Monday
5876,Organic Lemon,8,619,Monday
5876,Organic Lemon,9,881,Monday
5876,Organic Lemon,10,970,Monday
5876,Organic Lemon,11,946,Monday
5876,Organic Lemon,12,872,Monday
5876,Organic Lemon,13,973,Monday
5876,Organic Lemon,14,895,Monday
5876,Organic Lemon,15,964,Monday
5876,Organic Lemon,16,925,Monday
5876,Organic Lemon,17,792,Monday
5876,Organic Lemon,18,609,Monday
5876,Organic Lemon,19,478,Monday
5876,Organic Lemon,20,368,Monday
5876,Organic Lemon,21,267,Monday
5876,Organic Lemon,22,243,Monday
5876,Organic Lemon,23,156,Monday
8277,Apple Honeycrisp Organic,0,61,Monday
8277,Apple Honeycrisp Organic,1,19,Monday
8277,Apple Honeycrisp Organic,2,14,Monday
8277,Apple Honeycrisp Organic,3,8,Monday
8277,Apple Honeycrisp Organic,4,13,Monday
8277,Apple Honeycrisp Organic,5,37,Monday
8277,Apple Honeycrisp Organic,6,117,Monday
8277,Apple Honeycrisp Organic,7,394,Monday
8277,Apple Honeycrisp Organic,8,623,Monday
8277,Apple Honeycrisp Organic,9,904,Monday
8277,Apple Honeycrisp Organic,10,1006,Monday
8277,Apple Honeycrisp Organic,11,897,Monday
8277,Apple Honeycrisp Organic,12,858,Monday
8277,Apple Honeycrisp Organic,13,835,Monday
8277,Apple Honeycrisp Organic,14,846,Monday
8277,Apple Honeycrisp Organic,15,888,Monday
8277,Apple Honeycrisp Organic,16,843,Monday
8277,Apple Honeycrisp Organic,17,681,Monday
8277,Apple Honeycrisp Organic,18,553,Monday
8277,Apple Honeycrisp Organic,19,451,Monday
8277,Apple Honeycrisp Organic,20,321,Monday
8277,Apple Honeycrisp Organic,21,261,Monday
8277,Apple Honeycrisp Organic,22,240,Monday
8277,Apple Honeycrisp Organic,23,135,Monday
13176,Bag of Organic Bananas,0,415,Monday
13176,Bag of Organic Bananas,1,187,Monday
13176,Bag of Organic Bananas,2,112,Monday
13176,Bag of Organic Bananas,3,80,Monday
13176,Bag of Organic Bananas,4,79,Monday
13176,Bag of Organic Bananas,5,133,Monday
13176,Bag of Organic Bananas,6,572,Monday
13176,Bag of Organic Bananas,7,1705,Monday
13176,Bag of Organic Bananas,8,3012,Monday
13176,Bag of Organic Bananas,9,4257,Monday
13176,Bag of Organic Bananas,10,4419,Monday
13176,Bag of Organic Bananas,11,4304,Monday
13176,Bag of Organic Bananas,12,3935,Monday
13176,Bag of Organic Bananas,13,4100,Monday
13176,Bag of Organic Bananas,14,4044,Monday
13176,Bag of Organic Bananas,15,4171,Monday
13176,Bag of Organic Bananas,16,3911,Monday
13176,Bag of Organic Bananas,17,3215,Monday
13176,Bag of Organic Bananas,18,2722,Monday
13176,Bag of Organic Bananas,19,2148,Monday
13176,Bag of Organic Bananas,20,1648,Monday
13176,Bag of Organic Bananas,21,1275,Monday
13176,Bag of Organic Bananas,22,1020,Monday
13176,Bag of Organic Bananas,23,658,Monday
16797,Strawberries,0,141,Monday
16797,Strawberries,1,59,Monday
16797,Strawberries,2,35,Monday
16797,Strawberries,3,21,Monday
16797,Strawberries,4,30,Monday
16797,Strawberries,5,60,Monday
16797,Strawberries,6,216,Monday
16797,Strawberries,7,682,Monday
16797,Strawberries,8,1039,Monday
16797,Strawberries,9,1577,Monday
16797,Strawberries,10,1636,Monday
16797,Strawberries,11,1538,Monday
16797,Strawberries,12,1472,Monday
16797,Strawberries,13,1443,Monday
16797,Strawberries,14,1492,Monday
16797,Strawberries,15,1438,Monday
16797,Strawberries,16,1511,Monday
16797,Strawberries,17,1211,Monday
16797,Strawberries,18,1020,Monday
16797,Strawberries,19,775,Monday
16797,Strawberries,20,622,Monday
16797,Strawberries,21,486,Monday
16797,Strawberries,22,390,Monday
16797,Strawberries,23,253,Monday
21137,Organic Strawberries,0,233,Monday
21137,Organic Strawberries,1,114,Monday
21137,Organic Strawberries,2,48,Monday
21137,Organic Strawberries,3,50,Monday
21137,Organic Strawberries,4,48,Monday
21137,Organic Strawberries,5,96,Monday
21137,Organic Strawberries,6,411,Monday
21137,Organic Strawberries,7,1206,Monday
21137,Organic Strawberries,8,1905,Monday
21137,Organic Strawberries,9,2491,Monday
21137,Organic Strawberries,10,2655,Monday
21137,Organic Strawberries,11,2634,Monday
21137,Organic Strawberries,12,2534,Monday
21137,Organic Strawberries,13,2664,Monday
21137,Organic Strawberries,14,2710,Monday
21137,Organic Strawberries,15,2672,Monday
21137,Organic Strawberries,16,2696,Monday
21137,Organic Strawberries,17,2077,Monday
21137,Organic Strawberries,18,1785,Monday
21137,Organic Strawberries,19,1368,Monday
21137,Organic Strawberries,20,1130,Monday
21137,Organic Strawberries,21,916,Monday
21137,Organic Strawberries,22,735,Monday
21137,Organic Strawberries,23,441,Monday
21903,Organic Baby Spinach,0,252,Monday
21903,Organic Baby Spinach,1,113,Monday
21903,Organic Baby Spinach,2,62,Monday
21903,Organic Baby Spinach,3,57,Monday
21903,Organic Baby Spinach,4,64,Monday
21903,Organic Baby Spinach,5,106,Monday
21903,Organic Baby Spinach,6,352,Monday
21903,Organic Baby Spinach,7,934,Monday
21903,Organic Baby Spinach,8,1612,Monday
21903,Organic Baby Spinach,9,2139,Monday
21903,Organic Baby Spinach,10,2434,Monday
21903,Organic Baby Spinach,11,2426,Monday
21903,Organic Baby Spinach,12,2448,Monday
21903,Organic Baby Spinach,13,2501,Monday
21903,Organic Baby Spinach,14,2486,Monday
21903,Organic Baby Spinach,15,2538,Monday
21903,Organic Baby Spinach,16,2544,Monday
21903,Organic Baby Spinach,17,2089,Monday
21903,Organic Baby Spinach,18,1751,Monday
21903,Organic Baby Spinach,19,1261,Monday
21903,Organic Baby Spinach,20,1045,Monday
21903,Organic Baby Spinach,21,824,Monday
21903,Organic Baby Spinach,22,654,Monday
21903,Organic Baby Spinach,23,402,Monday
22935,Organic Yellow Onion,0,89,Monday
22935,Organic Yellow Onion,1,51,Monday
22935,Organic Yellow Onion,2,24,Monday
22935,Organic Yellow Onion,3,22,Monday
22935,Organic Yellow Onion,4,18,Monday
22935,Organic Yellow Onion,5,39,Monday
22935,Organic Yellow Onion,6,142,Monday
22935,Organic Yellow Onion,7,407,Monday
22935,Organic Yellow Onion,8,720,Monday
22935,Organic Yellow Onion,9,1060,Monday
22935,Organic Yellow Onion,10,1214,Monday
22935,Organic Yellow Onion,11,1208,Monday
22935,Organic Yellow Onion,12,1219,Monday
22935,Organic Yellow Onion,13,1220,Monday
22935,Organic Yellow Onion,14,1174,Monday
22935,Organic Yellow Onion,15,1212,Monday
22935,Organic Yellow Onion,16,1142,Monday
22935,Organic Yellow Onion,17,944,Monday
22935,Organic Yellow Onion,18,677,Monday
22935,Organic Yellow Onion,19,567,Monday
22935,Organic Yellow Onion,20,431,Monday
22935,Organic Yellow Onion,21,367,Monday
22935,Organic Yellow Onion,22,278,Monday
22935,Organic Yellow Onion,23,198,Monday
24852,Banana,0,371,Monday
24852,Banana,1,174,Monday
24852,Banana,2,88,Monday
24852,Banana,3,87,Monday
24852,Banana,4,96,Monday
24852,Banana,5,206,Monday
24852,Banana,6,714,Monday
24852,Banana,7,2019,Monday
24852,Banana,8,3582,Monday
24852,Banana,9,5089,Monday
24852,Banana,10,5250,Monday
24852,Banana,11,5039,Monday
24852,Banana,12,4554,Monday
24852,Banana,13,4569,Monday
24852,Banana,14,4903,Monday
24852,Banana,15,4703,Monday
24852,Banana,16,4933,Monday
24852,Banana,17,4203,Monday
24852,Banana,18,3578,Monday
24852,Banana,19,2601,Monday
24852,Banana,20,1987,Monday
24852,Banana,21,1448,Monday
24852,Banana,22,1115,Monday
24852,Banana,23,693,Monday
24964,Organic Garlic,0,112,Monday
24964,Organic Garlic,1,47,Monday
24964,Organic Garlic,2,28,Monday
24964,Organic Garlic,3,30,Monday
24964,Organic Garlic,4,18,Monday
24964,Organic Garlic,5,43,Monday
24964,Organic Garlic,6,118,Monday
24964,Organic Garlic,7,360,Monday
24964,Organic Garlic,8,631,Monday
24964,Organic Garlic,9,955,Monday
24964,Organic Garlic,10,1123,Monday
24964,Organic Garlic,11,1132,Monday
24964,Organic Garlic,12,1168,Monday
24964,Organic Garlic,13,1213,Monday
24964,Organic Garlic,14,1193,Monday
24964,Organic Garlic,15,1119,Monday
24964,Organic Garlic,16,1117,Monday
24964,Organic Garlic,17,945,Monday
24964,Organic Garlic,18,762,Monday
24964,Organic Garlic,19,520,Monday
24964,Organic Garlic,20,386,Monday
24964,Organic Garlic,21,319,Monday
24964,Organic Garlic,22,280,Monday
24964,Organic Garlic,23,172,Monday
26209,Limes,0,126,Monday
26209,Limes,1,66,Monday
26209,Limes,2,23,Monday
26209,Limes,3,25,Monday
26209,Limes,4,28,Monday
26209,Limes,5,37,Monday
26209,Limes,6,153,Monday
26209,Limes,7,469,Monday
26209,Limes,8,833,Monday
26209,Limes,9,1172,Monday
26209,Limes,10,1420,Monday
26209,Limes,11,1496,Monday
26209,Limes,12,1342,Monday
26209,Limes,13,1464,Monday
26209,Limes,14,1509,Monday
26209,Limes,15,1487,Monday
26209,Limes,16,1363,Monday
26209,Limes,17,1186,Monday
26209,Limes,18,898,Monday
26209,Limes,19,666,Monday
26209,Limes,20,481,Monday
26209,Limes,21,395,Monday
26209,Limes,22,352,Monday
26209,Limes,23,193,Monday
27845,Organic Whole Milk,0,120,Monday
27845,Organic Whole Milk,1,57,Monday
27845,Organic Whole Milk,2,23,Monday
27845,Organic Whole Milk,3,24,Monday
27845,Organic Whole Milk,4,22,Monday
27845,Organic Whole Milk,5,56,Monday
27845,Organic Whole Milk,6,226,Monday
27845,Organic Whole Milk,7,630,Monday
27845,Organic Whole Milk,8,1139,Monday
27845,Organic Whole Milk,9,1452,Monday
27845,Organic Whole Milk,10,1479,Monday
27845,Organic Whole Milk,11,1468,Monday
27845,Organic Whole Milk,12,1358,Monday
27845,Organic Whole Milk,13,1384,Monday
27845,Organic Whole Milk,14,1424,Monday
27845,Organic Whole Milk,15,1419,Monday
27845,Organic Whole Milk,16,1350,Monday
27845,Organic Whole Milk,17,1089,Monday
27845,Organic Whole Milk,18,892,Monday
27845,Organic Whole Milk,19,790,Monday
27845,Organic Whole Milk,20,657,Monday
27845,Organic Whole Milk,21,549,Monday
27845,Organic Whole Milk,22,391,Monday
27845,Organic Whole Milk,23,230,Monday
27966,Organic Raspberries,0,123,Monday
27966,Organic Raspberries,1,61,Monday
27966,Organic Raspberries,2,35,Monday
27966,Organic Raspberries,3,24,Monday
27966,Organic Raspberries,4,26,Monday
27966,Organic Raspberries,5,58,Monday
27966,Organic Raspberries,6,223,Monday
27966,Organic Raspberries,7,650,Monday
27966,Organic Raspberries,8,1103,Monday
27966,Organic Raspberries,9,1480,Monday
27966,Organic Raspberries,10,1487,Monday
27966,Organic Raspberries,11,1472,Monday
27966,Organic Raspberries,12,1354,Monday
27966,Organic Raspberries,13,1406,Monday
27966,Organic Raspberries,14,1384,Monday
27966,Organic Raspberries,15,1431,Monday
27966,Organic Raspberries,16,1398,Monday
27966,Organic Raspberries,17,1081,Monday
27966,Organic Raspberries,18,920,Monday
27966,Organic Raspberries,19,711,Monday
27966,Organic Raspberries,20,581,Monday
27966,Organic Raspberries,21,482,Monday
27966,Organic Raspberries,22,384,Monday
27966,Organic Raspberries,23,246,Monday
28204,Organic Fuji Apple,0,83,Monday
28204,Organic Fuji Apple,1,36,Monday
28204,Organic Fuji Apple,2,21,Monday
28204,Organic Fuji Apple,3,17,Monday
28204,Organic Fuji Apple,4,7,Monday
28204,Organic Fuji Apple,5,35,Monday
28204,Organic Fuji Apple,6,138,Monday
28204,Organic Fuji Apple,7,364,Monday
28204,Organic Fuji Apple,8,763,Monday
28204,Organic Fuji Apple,9,1169,Monday
28204,Organic Fuji Apple,10,1177,Monday
28204,Organic Fuji Apple,11,1111,Monday
28204,Organic Fuji Apple,12,939,Monday
28204,Organic Fuji Apple,13,953,Monday
28204,Organic Fuji Apple,14,914,Monday
28204,Organic Fuji Apple,15,928,Monday
28204,Organic Fuji Apple,16,915,Monday
28204,Organic Fuji Apple,17,751,Monday
28204,Organic Fuji Apple,18,610,Monday
28204,Organic Fuji Apple,19,466,Monday
28204,Organic Fuji Apple,20,364,Monday
28204,Organic Fuji Apple,21,257,Monday
28204,Organic Fuji Apple,22,210,Monday
28204,Organic Fuji Apple,23,135,Monday
39275,Organic Blueberries,0,109,Monday
39275,Organic Blueberries,1,38,Monday
39275,Organic Blueberries,2,29,Monday
39275,Organic Blueberries,3,25,Monday
39275,Organic Blueberries,4,18,Monday
39275,Organic Blueberries,5,39,Monday
39275,Organic Blueberries,6,147,Monday
39275,Organic Blueberries,7,461,Monday
39275,Organic Blueberries,8,739,Monday
39275,Organic Blueberries,9,1043,Monday
39275,Organic Blueberries,10,1085,Monday
39275,Organic Blueberries,11,1037,Monday
39275,Organic Blueberries,12,1025,Monday
39275,Organic Blueberries,13,1028,Monday
39275,Organic Blueberries,14,990,Monday
39275,Organic Blueberries,15,1032,Monday
39275,Organic Blueberries,16,1042,Monday
39275,Organic Blueberries,17,867,Monday
39275,Organic Blueberries,18,673,Monday
39275,Organic Blueberries,19,568,Monday
39275,Organic Blueberries,20,468,Monday
39275,Organic Blueberries,21,407,Monday
39275,Organic Blueberries,22,287,Monday
39275,Organic Blueberries,23,191,Monday
40706,Organic Grape Tomatoes,0,80,Monday
40706,Organic Grape Tomatoes,1,32,Monday
40706,Organic Grape Tomatoes,2,32,Monday
40706,Organic Grape Tomatoes,3,15,Monday
40706,Organic Grape Tomatoes,4,13,Monday
40706,Organic Grape Tomatoes,5,40,Monday
40706,Organic Grape Tomatoes,6,128,Monday
40706,Organic Grape Tomatoes,7,303,Monday
40706,Organic Grape Tomatoes,8,502,Monday
40706,Organic Grape Tomatoes,9,780,Monday
